"EstablishmentID","InspectionID","EstablishmentName","PlaceName","Address","Address2","City","State","Zip","TypeDescription","Latitude","Longitude","InspectionDate","Score","Grade","NameSearch","Intersection"
"72496","1412897","SPINELLI'S","","614 BAXTER AVE","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2456000","-85.7287000","2018-08-13 00:00:00","","","SPINELLI'S",""
"72496","1412898","SPINELLI'S","","614 BAXTER AVE","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2456000","-85.7287000","2018-07-31 00:00:00","","","SPINELLI'S",""
"55676","1412900","CIRCLE K #4700107","","9003 GALENE DR","","LOUISVILLE","KY","40299","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1993000","-85.5908000","2018-09-12 00:00:00","98","A","CIRCLE K #4700107",""
"55676","1412901","CIRCLE K #4700107","","9003 GALENE DR","","LOUISVILLE","KY","40299","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1993000","-85.5908000","2018-09-12 00:00:00","98","","CIRCLE K #4700107",""
"33714","1412909","BEST STOP FOOD MART","","9200 BLUE LICK RD","","LOUISVILLE","KY","40229","PRE-PACKAGED RETAIL","38.1160000","-85.6899000","2018-06-11 00:00:00","","","BEST STOP FOOD MART",""
"33714","1412911","BEST STOP FOOD MART","","9200 BLUE LICK RD","","LOUISVILLE","KY","40229","PRE-PACKAGED RETAIL","38.1160000","-85.6899000","2018-09-10 00:00:00","","","BEST STOP FOOD MART",""
"33646","1414773","DOMINO'S PIZZA #1432","","6803 SOUTHSIDE DR","","LOUISVILLE","KY","40214","FOOD SERVICE","38.1592000","-85.7645000","2018-09-20 00:00:00","88","C","DOMINO'S PIZZA #1432",""
"32828","1414796","AUDUBON ELEMENTARY SCHOOL","","1051 HESS LN","","LOUISVILLE","KY","40217","SCHOOL CAFETERIA OR FOOD SERVICE","38.2081000","-85.7313000","2018-09-20 00:00:00","100","A","AUDUBON ELEMENTARY SCHOOL",""
"35988","1414874","HILL ST. FISH FRY","","111 E HILL ST","","LOUISVILLE","KY","40208","FOOD SERVICE","38.2255000","-85.7558000","2018-09-20 00:00:00","93","A","HILL ST. FISH FRY",""
"105634","1416766","KICC MAIN KITCHEN","","221 S 4TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2542000","-85.7548000","2018-09-05 00:00:00","","","KICC MAIN KITCHEN",""
"105634","1416767","KICC MAIN KITCHEN","","221 S 4TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2542000","-85.7548000","2018-09-05 00:00:00","","","KICC MAIN KITCHEN",""
"86762","1418595","CARDS CLUB FS4","","2800 S FLOYD ST","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2042000","-85.7569000","2018-10-04 00:00:00","98","A","CARDS CLUB FS4",""
"60979","1418599","CARDS STAND PJ PIZZA #5","","2800 S FLOYD ST","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2058000","-85.7591000","2018-10-04 00:00:00","100","A","CARDS STAND PJ PIZZA #5",""
"33836","1418612","KROGER L-327","","2710 W BROADWAY","","LOUISVILLE","KY","40211","RETAIL-FOOD  10,001 SQ FT OR OVER","38.2486000","-85.7970000","2018-08-22 00:00:00","","","KROGER L-327",""
"101145","1418693","TASTE OF FINE WINES & BOURBON","","634 E MARKET ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2532000","-85.7405000","2018-09-28 00:00:00","","","TASTE OF FINE WINES & BOURBON",""
"61244","1420740","JTOWN SENIOR CITIZEN CENTER","","10631 WATTERSON TRAIL","","LOUISVILLE","KY","40299","FOOD SERVICE","38.1978000","-85.5618000","2018-10-11 00:00:00","100","A","JTOWN SENIOR CITIZEN CENTER",""
"31334","1420741","GOOD SAMARITAN","","3500 GOOD SAMARITAN WAY","","LOUISVILLE","KY","40299","FOOD SERVICE","38.1968000","-85.5621000","2018-10-11 00:00:00","98","A","GOOD SAMARITAN",""
"65215","1420746","JUMBO BUFFET","","2731 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40220","FOOD SERVICE","38.2112000","-85.5957000","2018-10-11 00:00:00","92","A","JUMBO BUFFET",""
"91770","1420749","TRYANGLES","","209 S PRESTON ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2536000","-85.7461000","2018-10-11 00:00:00","100","A","TRYANGLES",""
"88596","1420750","THIRD  STREET DIVE","","442 S 3RD ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2513000","-85.7560000","2018-10-11 00:00:00","100","A","THIRD  STREET DIVE",""
"72900","1420751","HOWL AT THE MOON","","434 S 4TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2518000","-85.7579000","2018-10-11 00:00:00","92","A","HOWL AT THE MOON",""
"31402","1420752","BLAKE ELEMENTARY SCHOOL","","3801 BONAVENTURE BLVD","","LOUISVILLE","KY","40219","SCHOOL CAFETERIA OR FOOD SERVICE","38.1234000","-85.6940000","2018-10-11 00:00:00","100","A","BLAKE ELEMENTARY SCHOOL",""
"82305","1420754","CULVER'S","","11801 INTERCHANGE DR","","LOUISVILLE","KY","40229","FOOD SERVICE","38.9780000","-85.6780000","2018-10-11 00:00:00","93","A","CULVER'S",""
"65083","1420755","RAMADA SUITES & LIMITED","","2912 CRITTENDEN DR","","LOUISVILLE","KY","40209","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2007000","-85.7510000","2018-10-11 00:00:00","100","A","RAMADA SUITES & LIMITED",""
"86320","1420757","TRUNG NGUYEN CAFE","","284 EVANGELINE AVE","","LOUISVILLE","KY","40214","FOOD SERVICE","38.1604000","-85.7638000","2018-10-11 00:00:00","97","A","TRUNG NGUYEN CAFE",""
"63786","1420758","FAMILY DOLLAR #24110","","6621 SOUTHSIDE DR","","LOUISVILLE","KY","40214","PRE-PACKAGED RETAIL","38.1600000","-85.7645000","2018-10-11 00:00:00","100","","FAMILY DOLLAR #24110",""
"103461","1420759","CARIBBEAN CAFE","","317 W WOODLAWN AVE","","LOUISVILLE","KY","40214","FOOD SERVICE","38.1819000","-85.7674000","2018-10-11 00:00:00","88","C","CARIBBEAN CAFE",""
"94312","1421758","TASTE OF KENTUCKY","","4600 SHELBYVILLE RD","","LOUISVILLE","KY","40207","PRE-PACKAGED RETAIL","38.2480000","-85.6301000","2018-10-16 00:00:00","100","","TASTE OF KENTUCKY",""
"56535","1421786","MOBY DICK","","11210 PRESTON HWY","","LOUISVILLE","KY","40229","FOOD SERVICE","38.8660000","-85.6692000","2018-10-12 00:00:00","","","MOBY DICK",""
"60707","1421805","WHITE CASTLE #28","","7200 CEDAR SPRINGS BLVD","","LOUISVILLE","KY","40291","FOOD SERVICE","38.1446000","-85.5852000","2018-10-12 00:00:00","","","WHITE CASTLE #28",""
"31336","1422008","MASONIC HOMES - MAIN KITCHEN","","240 MASONIC HOME DR","","LOUISVILLE","KY","40041","FOOD SERVICE (HOSPITAL / NURSING HOME","38.2576000","-85.6659000","2018-10-15 00:00:00","","","MASONIC HOMES - MAIN KITCHEN",""
"33718","1395777","E-Z SUPER FOOD MART","","1100 ALGONQUIN PKWY","","LOUISVILLE","KY","40208","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2138000",".0000000","2018-07-05 00:00:00","","","E-Z SUPER FOOD MART",""
"102633","1395792","AUNTEA PEARLS","","9816 LINN STATION RD","","LOUISVILLE","KY","40223","FOOD SERVICE","38.2260000","-85.5757000","2018-07-10 00:00:00","100","A","AUNTEA PEARLS",""
"96111","1395797","NOODLES & COMPANY","","1225 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2273000","-85.5766000","2018-07-10 00:00:00","93","A","NOODLES & COMPANY",""
"86901","1399423","DURAMART","","1480 S 7TH ST","","LOUISVILLE","KY","40208","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2270000","-85.7690000","2018-07-24 00:00:00","95","","DURAMART",""
"88054","1399506","DAIRY QUEEN","","5608 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1384000","-85.6568000","2018-07-13 00:00:00","","","DAIRY QUEEN",""
"71813","1399510","HARD ROCK CAFE","","424 S 4TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2521000","-85.7577000","2018-07-12 00:00:00","","","HARD ROCK CAFE",""
"35197","1403330","WAFFLE HOUSE #221","","4150 CANE RUN RD","","LOUISVILLE","KY","40216","FOOD SERVICE","38.2024000","-85.8340000","2018-08-08 00:00:00","97","A","WAFFLE HOUSE #221",""
"87693","1403333","ANAR FOOD MART","","8730 WESTPORT RD","","LOUISVILLE","KY","40241","RETAIL-FOOD  10,000 SQ FT OR LESS","38.3066000","-85.1111100","2018-08-08 00:00:00","100","A","ANAR FOOD MART",""
"65014","1403336","KROGER L-739","","12450 LAGRANGE RD","","LOUISVILLE","KY","40245","RETAIL-FOOD  10,001 SQ FT OR OVER","38.2906000","-85.5089000","2018-08-08 00:00:00","91","","KROGER L-739",""
"74011","1403363","BILLIARDS CLUB OF LOUISVILLE","","5404 BARDSTOWN RD","","LOUISVILLE","KY","40291","FOOD SERVICE","38.1666000","-85.6033000","2018-08-06 00:00:00","83","C","BILLIARDS CLUB OF LOUISVILLE",""
"55682","1403365","HONEY BAKED HAM","","6423 BARDSTOWN RD","","LOUISVILLE","KY","40291","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1533000","-85.5870000","2018-08-06 00:00:00","100","","HONEY BAKED HAM",""
"101210","1403384","EAGLE FOOD & BEER HALL","","1314 BARDSTOWN RD","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2348000","-85.7184000","2018-08-08 00:00:00","92","A","EAGLE FOOD & BEER HALL",""
"34773","1403396","FOXY LADY","","1715 BERRY BLVD","","LOUISVILLE","KY","40215","FOOD SERVICE","38.1971000","-85.7941000","2018-08-08 00:00:00","97","A","FOXY LADY",""
"77898","1395159","ARBY'S #7879","","4900 NORTON HEALTHCARE BLVD","","LOUISVILLE","KY","40241","FOOD SERVICE","38.3123000","-85.5731000","2018-07-05 00:00:00","","","ARBY'S #7879",""
"87105","1395302","YUM 5.001 METRO GRILL","","1 ARENA PLAZA","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2557000","-85.7513000","2018-07-09 00:00:00","100","A","YUM 5.001 METRO GRILL",""
"87067","1395306","YUM 5.011 SPIRIT ROOM PANTRY","","1 ARENA PLAZA","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2557000","-85.7153000","2018-07-09 00:00:00","99","A","YUM 5.011 SPIRIT ROOM PANTRY",""
"87056","1395312","YUM 305 FOOD PORTABLE","","1 ARENA PLAZA","","LOUISVILLE","KY","40202","STATIONARY RESTRICTED CONCESSON","38.2557000","-85.7153000","2018-07-09 00:00:00","100","","YUM 305 FOOD PORTABLE",""
"87088","1395317","YUM 5.078 GATEWAY GRILL","","1 ARENA PLAZA","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2557000","-85.7153000","2018-07-09 00:00:00","100","A","YUM 5.078 GATEWAY GRILL",""
"87058","1395326","YUM 103-A POPCORN/PRETZEL PORTABLE","","1 ARENA PLAZA","","LOUISVILLE","KY","40202","STATIONARY RESTRICTED CONCESSON","38.2557000","-85.7153000","2018-07-06 00:00:00","99","","YUM 103-A POPCORN/PRETZEL PORTABLE",""
"99953","1395357","KATMANDU KITCHEN & BAR","","3825 BARDSTOWN RD","","LOUISVILLE","KY","40218","FOOD SERVICE","38.1961000","-85.6537000","2018-07-09 00:00:00","96","A","KATMANDU KITCHEN & BAR",""
"57140","1395360","WALMART #526","","3706 DIANN MARIE RD","","LOUISVILLE","KY","40241","RETAIL-FOOD  10,001 SQ FT OR OVER","38.3001000","-85.5458000","2018-07-09 00:00:00","94","","WALMART #526",""
"61176","1398830","CIRCLE K #4703240","","4600 WATTBOURNE LN","","LOUISVILLE","KY","40299","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1852000","-85.6056000","2018-07-23 00:00:00","96","A","CIRCLE K #4703240",""
"61176","1398831","CIRCLE K #4703240","","4600 WATTBOURNE LN","","LOUISVILLE","KY","40299","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1852000","-85.6056000","2018-07-23 00:00:00","95","","CIRCLE K #4703240",""
"86965","1398839","EIDERDOWN","","983 GOSS AVE","","LOUISVILLE","KY","40217","FOOD SERVICE","38.2287000","-85.7377000","2018-07-12 00:00:00","","","EIDERDOWN",""
"74670","1398849","SALSARITA'S","","285 N HUBBARDS LN","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2581000","-85.6391000","2018-07-23 00:00:00","100","A","SALSARITA'S",""
"89389","1398869","TROLL PUB UNDER THE BRIDGE","","150 W WASHINGTON ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2569000","-85.7524000","2018-07-06 00:00:00","","","TROLL PUB UNDER THE BRIDGE",""
"88055","1398890","DAIRY QUEEN","","9515 US HWY 42","","PROSPECT","KY","40059","FOOD SERVICE","38.3430000","-85.6172000","2018-07-13 00:00:00","","","DAIRY QUEEN",""
"66693","1398900","MCDONALD'S #7536","","5905 TIMBER RIDGE DR","","PROSPECT","KY","40059","FOOD SERVICE","38.3391000","-85.6204000","2018-07-06 00:00:00","","","MCDONALD'S #7536",""
"99861","1402204","NEW WAVE BURRITOS","","3311 PRESTON HWY","","LOUISVILLE","KY","40213","FOOD SERVICE","38.2006000","-85.7331000","2018-07-31 00:00:00","","","NEW WAVE BURRITOS",""
"61990","1402220","WALMART #589","","11901 STANDIFORD PLAZA DR","","LOUISVILLE","KY","40229","RETAIL-FOOD  10,001 SQ FT OR OVER","38.8880000","-85.6645000","2018-07-24 00:00:00","","","WALMART #589",""
"99861","1402224","NEW WAVE BURRITOS","","3311 PRESTON HWY","","LOUISVILLE","KY","40213","FOOD SERVICE","38.2006000","-85.7331000","2018-08-01 00:00:00","","","NEW WAVE BURRITOS",""
"35172","1402289","STANDARD CC POOL SNACK BAR","","8208 STANDARD CLUB LN","","LOUISVILLE","KY","40241","FOOD SERVICE","38.2931000","-85.5977000","2018-08-03 00:00:00","99","A","STANDARD CC POOL SNACK BAR",""
"91915","1402292","WALGREENS #15183","","3410 W BROADWAY","","LOUISVILLE","KY","40211","PRE-PACKAGED RETAIL","38.2496000","-85.8095000","2018-08-03 00:00:00","99","","WALGREENS #15183",""
"101667","1402329","KY PORK PRODUCERS SW2","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.1951000","-85.7383000","2018-08-03 00:00:00","100","A","KY PORK PRODUCERS SW2",""
"92154","1405886","ABYSSINIA ETHIOPIAN RESTAURANT","","558 S 5TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2494000","-85.7595000","2018-08-14 00:00:00","98","A","ABYSSINIA ETHIOPIAN RESTAURANT",""
"99329","1405891","RALLY'S","","3455 TAYLOR BLVD","","LOUISVILLE","KY","40215","FOOD SERVICE","38.1973000","-85.7825000","2018-08-17 00:00:00","100","B","RALLY'S",""
"104778","1405913","TACO BELL","","10701 DIXIE HWY","","LOUISVILLE","KY","40272","FOOD SERVICE","38.9860000","-85.8716000","2018-07-22 00:00:00","","","TACO BELL",""
"104778","1405918","TACO BELL","","10701 DIXIE HWY","","LOUISVILLE","KY","40272","FOOD SERVICE","38.9860000","-85.8716000","2018-08-13 00:00:00","","","TACO BELL",""
"34177","1405920","POPEYE'S","","7528 DIXIE HWY","","LOUISVILLE","KY","40258","FOOD SERVICE","38.1419000","-85.8408000","2018-08-07 00:00:00","","","POPEYE'S",""
"101744","1409195","PANDA EXPRESS","","2100 S FLOYD ST","","LOUISVILLE","KY","40208","FOOD SERVICE","38.2175000","-85.7554000","2018-08-27 00:00:00","99","A","PANDA EXPRESS",""
"58859","1411015","VALLEY HS CONCESSION","","10200 DIXIE HWY","","LOUISVILLE","KY","40272","FOOD SERVICE","38.1078000","-85.8678000","2018-09-07 00:00:00","95","A","VALLEY HS CONCESSION",""
"84286","1411049","SHIRAZ MEDITERRANEAN GRILL","","3501 POPLAR LEVEL RD","","LOUISVILLE","KY","40213","FOOD SERVICE","38.2091000","-85.7162000","2018-09-06 00:00:00","90","A","SHIRAZ MEDITERRANEAN GRILL",""
"55172","1411060","PAPA JOHN'S #25","","4123 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2524000","-85.6456000","2018-08-31 00:00:00","","","PAPA JOHN'S #25",""
"32772","1411095","CRUMS LANE ELEMENTARY SCHOOL","","3212 CRUMS LN","","LOUISVILLE","KY","40216","SCHOOL CAFETERIA OR FOOD SERVICE","38.1929000","-85.8391000","2018-09-06 00:00:00","100","A","CRUMS LANE ELEMENTARY SCHOOL",""
"101777","1412920","FLORA KITCHENETTE","","1004 BARRET AVE","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2362000","-85.7283000","2018-09-14 00:00:00","94","A","FLORA KITCHENETTE",""
"31418","1412921","LIBERTY HIGH SCHOOL","","3307 E INDIAN TRAIL","","LOUISVILLE","KY","40213","SCHOOL CAFETERIA OR FOOD SERVICE","38.1714000","-85.7002000","2018-09-14 00:00:00","100","A","LIBERTY HIGH SCHOOL",""
"89958","1412923","NEWBURG BOYS AND GIRLS CLUB","","5020 E INDIAN TRAIL","","LOUISVILLE","KY","40218","FOOD SERVICE","38.1823000","-85.6695000","2018-09-14 00:00:00","98","A","NEWBURG BOYS AND GIRLS CLUB",""
"31502","1412925","FAIRDALE HIGH SCHOOL","","1001 FAIRDALE RD","","LOUISVILLE","KY","40118","SCHOOL CAFETERIA OR FOOD SERVICE","38.1120000","-85.7516000","2018-09-13 00:00:00","100","A","FAIRDALE HIGH SCHOOL",""
"32707","1412932","SEMPLE ELEMENTARY SCHOOL","","724 DENMARK ST","","LOUISVILLE","KY","40215","SCHOOL CAFETERIA OR FOOD SERVICE","38.1955000","-85.7720000","2018-09-14 00:00:00","100","A","SEMPLE ELEMENTARY SCHOOL",""
"92184","1412934","CHICAGO STEAK & LEMONADE","","5049 POPLAR LEVEL RD","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1653000","-85.6789000","2018-09-14 00:00:00","98","A","CHICAGO STEAK & LEMONADE",""
"104666","1412936","TACO BELL","","10541 FISCHER PARK DR","","LOUISVILLE","KY","40241","FOOD SERVICE","38.2957000","-85.5571000","2018-09-14 00:00:00","99","A","TACO BELL",""
"43622","1412986","COCHRAN ELEMENTARY SCHOOL","","500 W GAULBERT AVE","","LOUISVILLE","KY","40208","SCHOOL CAFETERIA OR FOOD SERVICE","38.2247000","-85.7648000","2018-09-13 00:00:00","100","A","COCHRAN ELEMENTARY SCHOOL",""
"91089","1414875","POD","","901 S 4TH ST","","LOUISVILLE","KY","40203","FOOD SERVICE","38.2425000","-85.5758900","2018-09-20 00:00:00","99","A","POD",""
"103751","1414876","D NALLEY'S","","970 S 3RD ST","","LOUISVILLE","KY","40203","FOOD SERVICE","38.2392000","-85.7581000","2018-09-20 00:00:00","96","A","D NALLEY'S",""
"104824","1416811","TACO BELL","","1801 S BROOK ST","","LOUISVILLE","KY","40208","FOOD SERVICE","38.2214000","-85.7560000","2018-09-20 00:00:00","","","TACO BELL",""
"106183","1416814","AFRICA HOUSE LOUNGE & CAFE","","2816 CRUMS LN","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1952000","-85.8278000","2018-09-26 00:00:00","100","","AFRICA HOUSE LOUNGE & CAFE",""
"85862","1416836","VILLAGE ANCHOR PUB & ROOST","","11507 PARK RD","","LOUISVILLE","KY","40223","FOOD SERVICE","38.2657000","-85.5410000","2018-09-28 00:00:00","100","A","VILLAGE ANCHOR PUB & ROOST",""
"105979","1416839","DUBOIS ACADEMY","","4425 PRESTON HWY","","LOUISVILLE","KY","40219","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1839000","-85.7205000","2018-09-28 00:00:00","100","A","DUBOIS ACADEMY",""
"105983","1416841","DERBY CITY GAMING","","4520 POPLAR LEVEL RD","","LOUISVILLE","KY","40213","FOOD SERVICE","38.1871000","-85.7085000","2018-09-28 00:00:00","95","A","DERBY CITY GAMING",""
"72438","1416849","GORDON FOOD SERVICE MARKETPLACE","","641 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40222","RETAIL-FOOD  10,001 SQ FT OR OVER","38.2382000","-85.5745000","2018-09-27 00:00:00","100","A","GORDON FOOD SERVICE MARKETPLACE",""
"72438","1416850","GORDON FOOD SERVICE MARKETPLACE","","641 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40222","RETAIL-FOOD  10,001 SQ FT OR OVER","38.2382000","-85.5745000","2018-09-27 00:00:00","100","","GORDON FOOD SERVICE MARKETPLACE",""
"72225","1416852","DOUBLE DRAGON #9","","9501 TAYLORSVILLE RD","","LOUISVILLE","KY","40299","FOOD SERVICE","38.2067000","-85.5812000","2018-09-27 00:00:00","92","A","DOUBLE DRAGON #9",""
"77070","1416875","PENN STATION","","2204 HEATHER LN","","LOUISVILLE","KY","40218","FOOD SERVICE","38.2059000","-85.6658000","2018-09-28 00:00:00","96","A","PENN STATION",""
"31387","1416879","WILKERSON ELEMENTARY SCHOOL","","5601 JOHNSONTOWN RD","","LOUISVILLE","KY","40272","SCHOOL CAFETERIA OR FOOD SERVICE","38.1228000","-85.8740000","2018-09-25 00:00:00","100","A","WILKERSON ELEMENTARY SCHOOL",""
"106170","1418725","GRAETER'S ICE CREAM","","6509 BARDSTOWN RD","","LOUISVILLE","KY","40291","FOOD SERVICE","38.1519000","-85.5876000","2018-09-25 00:00:00","","","GRAETER'S ICE CREAM",""
"106170","1418738","GRAETER'S ICE CREAM","","6509 BARDSTOWN RD","","LOUISVILLE","KY","40291","FOOD SERVICE","38.1519000","-85.5876000","2018-09-26 00:00:00","","","GRAETER'S ICE CREAM",""
"43628","1418743","SHOGUN JAPANESE RESTAURANT","","9026 TAYLORSVILLE RD","","LOUISVILLE","KY","40299","FOOD SERVICE","38.2147000","-85.5908000","2018-10-05 00:00:00","96","A","SHOGUN JAPANESE RESTAURANT",""
"33836","1418747","KROGER L-327","","2710 W BROADWAY","","LOUISVILLE","KY","40211","RETAIL-FOOD  10,001 SQ FT OR OVER","38.2486000","-85.7970000","2018-08-07 00:00:00","","","KROGER L-327",""
"33836","1418752","KROGER L-327","","2710 W BROADWAY","","LOUISVILLE","KY","40211","RETAIL-FOOD  10,001 SQ FT OR OVER","38.2486000","-85.7970000","2018-09-20 00:00:00","","","KROGER L-327",""
"88054","1418764","DAIRY QUEEN","","5608 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1384000","-85.6568000","2018-09-28 00:00:00","","","DAIRY QUEEN",""
"55172","1418772","PAPA JOHN'S #25","","4123 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2524000","-85.6456000","2018-10-05 00:00:00","100","A","PAPA JOHN'S #25",""
"34173","1418778","SKATE WORLD PRESTON","","6310 PRESTON HWY","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1598000",".0000000","2018-10-05 00:00:00","100","A","SKATE WORLD PRESTON",""
"40577","1418785","CIRCLE K #4703223","","9901 LAGRANGE RD","","LOUISVILLE","KY","40223","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2717000","-85.5696000","2018-10-05 00:00:00","100","A","CIRCLE K #4703223",""
"68548","1418792","MID AMERICAN SPORTS CENTER","","1906 WATTERSON TRAIL","","LOUISVILLE","KY","40299","FOOD SERVICE","38.2177000","-85.5597000","2018-10-04 00:00:00","99","A","MID AMERICAN SPORTS CENTER",""
"104907","1418794","EL TENAMPA BAR & GRILL","","5412 DEL MARIA WAY","","LOUISVILLE","KY","40291","FOOD SERVICE","38.1696000","-85.6082000","2018-10-05 00:00:00","100","A","EL TENAMPA BAR & GRILL",""
"31814","1420812","HAWTHORNE ELEMENTARY SCHOOL","","2301 CLAREDON AVE","","LOUISVILLE","KY","40205","SCHOOL CAFETERIA OR FOOD SERVICE","38.2187000","-85.6716000","2018-10-11 00:00:00","100","A","HAWTHORNE ELEMENTARY SCHOOL",""
"90485","1420813","ORANGE LEAF FROZEN YOGURT","","3012 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.1250000","-85.4040000","2018-10-11 00:00:00","100","A","ORANGE LEAF FROZEN YOGURT",""
"87106","1420815","WILD GINGER BISTRO","","1700 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2300000","-85.7037000","2018-10-11 00:00:00","98","A","WILD GINGER BISTRO",""
